Project,Severity,Branch,Date,Build,Percentile,Duration
dbeaver_dbeaver,Medium,master,2018-06-06 08:28:33,388651340,79.8780487804878,220
dbeaver_dbeaver,Medium,master,2018-06-06 10:05:41,388683510,79.8780487804878,312
dbeaver_dbeaver,High,master,2018-06-07 21:08:55,389439003,79.8780487804878,1223
dbeaver_dbeaver,Medium,master,2018-06-07 21:22:19,389444185,79.8780487804878,227
dbeaver_dbeaver,Medium,master,2018-06-13 20:49:37,391947782,79.8780487804878,271
dbeaver_dbeaver,Medium,master,2018-06-15 20:36:58,392883172,79.8780487804878,274
dbeaver_dbeaver,Medium,master,2018-06-16 17:34:32,393117443,79.8780487804878,354
dbeaver_dbeaver,Medium,master,2018-06-16 19:57:56,393147061,79.8780487804878,409
dbeaver_dbeaver,Medium,master,2018-06-19 14:21:52,394127840,79.8780487804878,219
dbeaver_dbeaver,Medium,master,2018-06-20 07:59:58,394443035,79.8780487804878,255
dbeaver_dbeaver,Medium,master,2018-06-20 18:19:33,394683285,79.8780487804878,261
dbeaver_dbeaver,Medium,master,2018-07-01 08:31:13,398757396,79.8780487804878,239
dbeaver_dbeaver,Medium,master,2018-07-01 11:05:33,398782494,79.8780487804878,252
dbeaver_dbeaver,Medium,master,2018-07-01 12:34:52,398798324,79.8780487804878,244
dbeaver_dbeaver,Medium,master,2018-07-01 14:12:39,398816441,79.8780487804878,250
dbeaver_dbeaver,Medium,master,2018-07-01 14:54:56,398824208,79.8780487804878,240
dbeaver_dbeaver,Medium,master,2018-07-01 18:07:38,398864177,79.8780487804878,256
dbeaver_dbeaver,Medium,master,2018-07-01 19:48:27,398886396,79.8780487804878,237
dbeaver_dbeaver,Medium,master,2018-07-01 21:22:12,398906280,79.8780487804878,232
dbeaver_dbeaver,Medium,master,2018-07-02 12:14:34,399101386,79.8780487804878,235
dbeaver_dbeaver,Medium,master,2018-07-02 19:04:43,399266084,79.8780487804878,388
dbeaver_dbeaver,Medium,master,2018-07-02 19:30:19,399275374,79.8780487804878,257
dbeaver_dbeaver,Medium,master,2018-07-02 19:41:00,399279012,79.8780487804878,253
dbeaver_dbeaver,Medium,master,2018-07-02 20:35:11,399302702,79.8780487804878,249
dbeaver_dbeaver,Medium,master,2018-07-02 20:46:52,399307470,79.8780487804878,244
dbeaver_dbeaver,Medium,master,2018-07-02 21:24:01,399321258,79.8780487804878,242
dbeaver_dbeaver,Medium,master,2018-07-03 11:10:05,399528387,79.8780487804878,259
dbeaver_dbeaver,Medium,master,2018-07-03 13:47:45,399591136,79.8780487804878,254
dbeaver_dbeaver,Medium,master,2018-07-03 15:29:43,399634683,79.8780487804878,264
dbeaver_dbeaver,Medium,master,2018-07-03 18:53:08,399716594,79.8780487804878,238
dbeaver_dbeaver,Medium,master,2018-07-03 22:20:23,399790224,79.8780487804878,254
dbeaver_dbeaver,Medium,master,2018-07-04 07:15:03,399895733,79.8780487804878,257
dbeaver_dbeaver,Medium,master,2018-07-04 08:13:18,399911082,79.8780487804878,246
dbeaver_dbeaver,Medium,master,2018-07-04 10:37:51,399956750,79.8780487804878,262
dbeaver_dbeaver,Medium,master,2018-07-04 16:17:26,400079568,79.8780487804878,249
dbeaver_dbeaver,Medium,master,2018-07-04 16:19:36,400080285,79.8780487804878,236
dbeaver_dbeaver,Medium,master,2018-07-05 06:59:49,400275919,79.8780487804878,249
dbeaver_dbeaver,Medium,master,2018-07-05 15:25:08,400490652,79.8780487804878,238
dbeaver_dbeaver,Medium,master,2018-07-06 07:23:51,400763764,79.8780487804878,254
dbeaver_dbeaver,Medium,master,2018-07-06 12:11:47,400857353,79.8780487804878,247
dbeaver_dbeaver,Medium,master,2018-07-06 13:26:22,400884828,79.8780487804878,253
dbeaver_dbeaver,Medium,master,2018-07-06 19:41:55,401027862,79.8780487804878,234
dbeaver_dbeaver,Medium,master,2018-07-06 22:34:56,401084791,79.8780487804878,252
dbeaver_dbeaver,Medium,master,2018-07-07 08:43:48,401168783,79.8780487804878,250
dbeaver_dbeaver,Medium,master,2018-07-07 10:50:08,401188488,79.8780487804878,270
dbeaver_dbeaver,Medium,master,2018-07-07 17:53:25,401267297,79.8780487804878,246
dbeaver_dbeaver,Medium,master,2018-07-07 18:18:27,401272765,79.8780487804878,233
dbeaver_dbeaver,Medium,master,2018-07-07 18:23:02,401273830,79.8780487804878,250
dbeaver_dbeaver,Medium,master,2018-07-07 18:32:25,401275487,79.8780487804878,251
dbeaver_dbeaver,Medium,master,2018-07-07 18:56:24,401279413,79.8780487804878,254
dbeaver_dbeaver,Medium,master,2018-07-07 18:58:55,401279801,79.8780487804878,241
dbeaver_dbeaver,Medium,master,2018-07-07 22:12:16,401314718,79.8780487804878,253
dbeaver_dbeaver,Medium,master,2018-07-07 22:23:17,401316656,79.8780487804878,249
dbeaver_dbeaver,Medium,master,2018-07-08 07:29:09,401382006,79.8780487804878,233
dbeaver_dbeaver,Medium,master,2018-07-09 22:14:57,401979326,79.8780487804878,243
dbeaver_dbeaver,Medium,master,2018-07-11 16:42:29,402752406,79.8780487804878,282
dbeaver_dbeaver,Medium,master,2018-07-11 20:52:12,402848243,79.8780487804878,261
dbeaver_dbeaver,Medium,master,2018-07-11 22:14:49,402878328,79.8780487804878,258
dbeaver_dbeaver,Medium,master,2018-07-12 05:19:18,402963030,79.8780487804878,225
dbeaver_dbeaver,Medium,master,2018-07-12 19:30:13,403265785,79.8780487804878,254
dbeaver_dbeaver,Medium,master,2018-07-13 20:21:48,403716406,79.8780487804878,263
dbeaver_dbeaver,Medium,master,2018-07-13 21:08:56,403732213,79.8780487804878,262
dbeaver_dbeaver,Medium,master,2018-07-14 07:28:35,403841715,79.8780487804878,240
dbeaver_dbeaver,Medium,master,2018-07-14 07:46:23,403844056,79.8780487804878,240
dbeaver_dbeaver,Medium,master,2018-07-14 12:25:37,403889958,79.8780487804878,241
dbeaver_dbeaver,Medium,master,2018-07-14 12:50:33,403894358,79.8780487804878,255
dbeaver_dbeaver,Medium,master,2018-07-14 13:01:42,403896431,79.8780487804878,259
dbeaver_dbeaver,Medium,master,2018-07-14 14:03:52,403908391,79.8780487804878,242
dbeaver_dbeaver,Medium,master,2018-07-14 14:22:36,403911922,79.8780487804878,247
dbeaver_dbeaver,Medium,master,2018-07-14 14:28:19,403912839,79.8780487804878,262
dbeaver_dbeaver,Medium,master,2018-07-14 14:31:45,403913534,79.8780487804878,353
dbeaver_dbeaver,Medium,master,2018-07-14 14:54:43,403917913,79.8780487804878,250
dbeaver_dbeaver,Medium,master,2018-07-14 15:12:02,403922014,79.8780487804878,242
dbeaver_dbeaver,Medium,master,2018-07-14 15:17:54,403923310,79.8780487804878,249
dbeaver_dbeaver,Medium,master,2018-07-15 19:37:08,404202744,79.8780487804878,249
dbeaver_dbeaver,Medium,master,2018-07-15 21:10:26,404223413,79.8780487804878,248
dbeaver_dbeaver,Medium,master,2018-07-16 10:29:55,404384016,79.8780487804878,245
dbeaver_dbeaver,Medium,master,2018-07-16 14:30:16,404469800,79.8780487804878,248
dbeaver_dbeaver,Medium,master,2018-07-16 14:43:39,404475854,79.8780487804878,244
dbeaver_dbeaver,Medium,master,2018-07-16 17:07:45,404535466,79.8780487804878,258
dbeaver_dbeaver,Medium,master,2018-07-16 20:15:49,404596384,79.8780487804878,265
dbeaver_dbeaver,High,master,2018-07-16 21:59:23,404637784,79.8780487804878,640
dbeaver_dbeaver,Medium,master,2018-07-17 10:55:16,404843466,79.8780487804878,276
dbeaver_dbeaver,Medium,master,2018-07-17 13:54:14,404914852,79.8780487804878,243
dbeaver_dbeaver,Medium,master,2018-07-17 19:53:02,405062159,79.8780487804878,243
dbeaver_dbeaver,Medium,master,2018-07-17 21:43:06,405107463,79.8780487804878,258
dbeaver_dbeaver,Medium,master,2018-07-17 22:07:07,405116890,79.8780487804878,263
dbeaver_dbeaver,Medium,master,2018-07-18 07:20:27,405230947,79.8780487804878,231
dbeaver_dbeaver,Medium,master,2018-07-18 14:07:47,405372090,79.8780487804878,260
dbeaver_dbeaver,Medium,master,2018-07-18 14:44:23,405388054,79.8780487804878,236
dbeaver_dbeaver,Medium,master,2018-07-18 15:25:43,405407476,79.8780487804878,239
dbeaver_dbeaver,Medium,master,2018-07-18 15:33:32,405410802,79.8780487804878,256
dbeaver_dbeaver,Medium,master,2018-07-18 16:19:11,405432034,79.8780487804878,247
dbeaver_dbeaver,Medium,master,2018-07-18 19:29:50,405505942,79.8780487804878,256
dbeaver_dbeaver,Medium,master,2018-07-18 22:01:01,405563929,79.8780487804878,334
dbeaver_dbeaver,Medium,master,2018-07-19 18:58:12,405946384,79.8780487804878,262
dbeaver_dbeaver,Medium,master,2018-07-19 19:37:56,405961724,79.8780487804878,250
dbeaver_dbeaver,Medium,master,2018-07-19 19:56:58,405969007,79.8780487804878,268
dbeaver_dbeaver,Medium,master,2018-07-19 21:16:11,405999720,79.8780487804878,350
dbeaver_dbeaver,Medium,master,2018-07-20 11:16:18,406198427,79.8780487804878,241
dbeaver_dbeaver,Medium,master,2018-07-20 11:45:28,406207438,79.8780487804878,235
dbeaver_dbeaver,Medium,master,2018-07-20 19:57:56,406398953,79.8780487804878,353
dbeaver_dbeaver,Medium,master,2018-07-20 20:40:01,406414853,79.8780487804878,251
dbeaver_dbeaver,Medium,master,2018-07-20 20:46:44,406417494,79.8780487804878,240
dbeaver_dbeaver,Medium,master,2018-07-25 07:14:55,407938948,79.8780487804878,242
dbeaver_dbeaver,Medium,master,2018-07-25 16:08:53,408132564,79.8780487804878,337
dbeaver_dbeaver,Medium,master,2018-07-29 09:54:06,409488059,79.8780487804878,259
dbeaver_dbeaver,Medium,master,2018-07-29 10:20:43,409493203,79.8780487804878,250
dbeaver_dbeaver,Medium,master,2018-07-29 11:13:10,409502732,79.8780487804878,255
dbeaver_dbeaver,Medium,master,2018-07-29 14:25:56,409536161,79.8780487804878,245
dbeaver_dbeaver,Medium,master,2018-07-29 14:35:02,409537907,79.8780487804878,246
dbeaver_dbeaver,Medium,master,2018-07-29 14:37:29,409538323,79.8780487804878,241
dbeaver_dbeaver,Medium,master,2018-07-29 15:21:42,409547127,79.8780487804878,245
dbeaver_dbeaver,Medium,master,2018-07-29 16:04:51,409556583,79.8780487804878,264
dbeaver_dbeaver,Medium,master,2018-07-29 19:17:45,409598500,79.8780487804878,254
dbeaver_dbeaver,Medium,master,2018-07-29 21:47:12,409629408,79.8780487804878,253
dbeaver_dbeaver,Medium,master,2018-07-30 07:23:47,409727200,79.8780487804878,252
dbeaver_dbeaver,Medium,master,2018-07-30 19:00:04,409996320,79.8780487804878,246
dbeaver_dbeaver,Medium,master,2018-07-30 21:05:21,410049528,79.8780487804878,262
dbeaver_dbeaver,Medium,master,2018-08-02 14:25:22,411311057,79.8780487804878,343
dbeaver_dbeaver,Medium,master,2018-08-02 23:26:05,411523344,79.8780487804878,243
dbeaver_dbeaver,Medium,master,2018-08-03 13:17:51,411739503,79.8780487804878,249
dbeaver_dbeaver,Medium,master,2018-08-04 20:30:28,412166979,79.8780487804878,261
dbeaver_dbeaver,Medium,master,2018-08-04 21:13:31,412175804,79.8780487804878,256
dbeaver_dbeaver,Medium,master,2018-08-04 21:34:37,412179573,79.8780487804878,254
dbeaver_dbeaver,Medium,master,2018-08-05 20:29:42,412404065,79.8780487804878,274
dbeaver_dbeaver,Medium,master,2018-08-06 08:12:12,412533255,79.8780487804878,266
dbeaver_dbeaver,Medium,master,2018-08-06 21:42:01,412848275,79.8780487804878,287
dbeaver_dbeaver,Medium,master,2018-08-09 13:58:02,414072975,79.8780487804878,253
dbeaver_dbeaver,Medium,master,2018-08-09 14:25:22,414086254,79.8780487804878,272
dbeaver_dbeaver,Medium,master,2018-08-10 09:00:06,414424701,79.8780487804878,247
dbeaver_dbeaver,High,master,2018-08-10 10:22:20,414452924,79.8780487804878,505
dbeaver_dbeaver,Medium,master,2018-08-10 13:07:20,414507858,79.8780487804878,288
dbeaver_dbeaver,Medium,master,2018-08-10 19:45:19,414668145,79.8780487804878,445
dbeaver_dbeaver,High,master,2018-08-10 20:23:34,414681579,79.8780487804878,507
dbeaver_dbeaver,High,master,2018-08-11 12:30:51,414853848,79.8780487804878,843
dbeaver_dbeaver,High,master,2018-08-11 16:15:41,414901540,79.8780487804878,542
dbeaver_dbeaver,Medium,master,2018-08-11 21:50:24,414970088,79.8780487804878,299
dbeaver_dbeaver,Medium,master,2018-08-12 10:37:13,415074167,79.8780487804878,256
dbeaver_dbeaver,Medium,master,2018-08-12 13:40:18,415108734,79.8780487804878,319
dbeaver_dbeaver,Medium,master,2018-08-12 19:59:08,415191929,79.8780487804878,246
dbeaver_dbeaver,Medium,master,2018-08-12 21:02:08,415206110,79.8780487804878,251
dbeaver_dbeaver,Medium,master,2018-08-12 21:35:18,415213048,79.8780487804878,270
dbeaver_dbeaver,Medium,master,2018-08-13 13:16:37,415442188,79.8780487804878,252
dbeaver_dbeaver,Medium,master,2018-08-13 13:28:00,415447265,79.8780487804878,264
dbeaver_dbeaver,Medium,mock-data,2018-04-11 22:22:18,365353635,79.8780487804878,217
deegree_deegree3,Medium,java8Updates-889,2018-03-19 11:03:52,355307260,100,2801
deegree_deegree3,Medium,java8Updates-889,2018-03-19 11:28:32,355316088,100,3028
deegree_deegree3,Medium,java8Updates-889,2018-03-19 12:59:41,355346205,100,2969
deegree_deegree3,Medium,master,2018-03-19 13:04:05,355347795,100,2885
deegree_deegree3,Medium,master,2018-03-19 17:44:55,355485977,100,2901
deegree_deegree3,Medium,master,2018-03-24 19:19:34,357866645,100,2813
deegree_deegree3,Medium,master,2018-04-06 09:37:17,363026179,100,2960
deegree_deegree3,Medium,master,2018-04-07 10:55:33,363461081,100,2791
deegree_deegree3,Medium,updateDeveloper-609,2018-03-19 14:36:55,355387528,100,2866
deegree_deegree3,Medium,updateDeveloper-609,2018-03-19 14:40:34,355393349,100,2865
deegree_deegree3,Medium,updateMavenSitePlugins-899,2018-04-07 10:39:45,363458508,100,3242


fcrepo4_fcrepo4,Medium,master,2018-03-09 19:43:34,351465180,90.9090909090909,981
fcrepo4_fcrepo4,Medium,master,2018-03-14 15:25:24,353386462,90.9090909090909,916
fcrepo4_fcrepo4,Medium,master,2018-03-14 21:06:26,353542169,90.9090909090909,902
fcrepo4_fcrepo4,Medium,master,2018-03-14 21:14:07,353545481,90.9090909090909,944
fcrepo4_fcrepo4,Medium,master,2018-03-14 21:41:35,353556981,90.9090909090909,966
fcrepo4_fcrepo4,Medium,master,2018-03-16 17:08:06,354417776,90.9090909090909,1121
fcrepo4_fcrepo4,Medium,master,2018-03-19 20:51:00,355566525,90.9090909090909,893
fcrepo4_fcrepo4,Medium,master,2018-03-20 23:55:47,356128942,90.9090909090909,922
fcrepo4_fcrepo4,Medium,master,2018-03-22 17:00:18,356981975,90.9090909090909,1180
fcrepo4_fcrepo4,Medium,master,2018-04-09 22:35:22,364351992,90.9090909090909,958
fcrepo4_fcrepo4,Medium,master,2018-04-17 20:27:54,367844531,90.9090909090909,910
fcrepo4_fcrepo4,Medium,master,2018-04-17 21:51:03,367880982,90.9090909090909,910
fcrepo4_fcrepo4,Medium,master,2018-04-18 14:59:53,368192695,90.9090909090909,968
fcrepo4_fcrepo4,Medium,master,2018-04-18 15:07:42,368196590,90.9090909090909,921
fcrepo4_fcrepo4,Medium,master,2018-04-18 18:39:04,368290110,90.9090909090909,974
fcrepo4_fcrepo4,Medium,master,2018-04-18 19:24:15,368308725,90.9090909090909,901
fcrepo4_fcrepo4,Medium,master,2018-04-18 20:17:50,368332173,90.9090909090909,893
fcrepo4_fcrepo4,Medium,master,2018-04-18 21:07:15,368352527,90.9090909090909,996
fcrepo4_fcrepo4,Medium,master,2018-04-19 17:15:26,368750560,90.9090909090909,904
fcrepo4_fcrepo4,Medium,master,2018-04-23 14:53:36,370134810,90.9090909090909,891
fcrepo4_fcrepo4,Medium,master,2018-04-23 14:58:02,370137166,90.9090909090909,990
fcrepo4_fcrepo4,Medium,master,2018-04-23 18:46:58,370237590,90.9090909090909,967
fcrepo4_fcrepo4,Medium,master,2018-04-23 21:45:17,370310139,90.9090909090909,943
fcrepo4_fcrepo4,Medium,master,2018-04-24 13:05:22,370563723,90.9090909090909,893
fcrepo4_fcrepo4,Medium,master,2018-04-24 18:03:55,370694505,90.9090909090909,968
fcrepo4_fcrepo4,Medium,master,2018-04-25 15:19:16,371116867,90.9090909090909,932
fcrepo4_fcrepo4,Medium,master,2018-04-25 16:53:36,371160207,90.9090909090909,901
fcrepo4_fcrepo4,Medium,master,2018-04-26 14:32:41,371590170,90.9090909090909,996
fcrepo4_fcrepo4,Medium,master,2018-04-26 21:46:35,371775254,90.9090909090909,927
fcrepo4_fcrepo4,Medium,master,2018-04-27 18:00:42,372150441,90.9090909090909,906
fcrepo4_fcrepo4,Medium,master,2018-04-27 18:23:07,372158501,90.9090909090909,995
fcrepo4_fcrepo4,Medium,master,2018-04-27 18:47:29,372167658,90.9090909090909,966
fcrepo4_fcrepo4,Medium,master,2018-04-27 18:52:36,372169565,90.9090909090909,955
fcrepo4_fcrepo4,Medium,master,2018-04-30 16:15:42,373107485,90.9090909090909,897
fcrepo4_fcrepo4,Medium,master,2018-05-01 05:27:55,373345776,90.9090909090909,890
fcrepo4_fcrepo4,Medium,master,2018-05-01 20:06:15,373628680,90.9090909090909,989
fcrepo4_fcrepo4,Medium,master,2018-05-01 22:03:06,373676252,90.9090909090909,943
fcrepo4_fcrepo4,Medium,master,2018-05-02 18:50:37,374081302,90.9090909090909,959
fcrepo4_fcrepo4,Medium,master,2018-05-04 12:18:43,374859422,90.9090909090909,918
fcrepo4_fcrepo4,Medium,master,2018-05-07 02:03:05,375705054,90.9090909090909,893
fcrepo4_fcrepo4,Medium,master,2018-05-07 21:09:02,376088122,90.9090909090909,921
fcrepo4_fcrepo4,Medium,master,2018-05-09 17:18:31,376933019,90.9090909090909,896
fcrepo4_fcrepo4,Medium,master,2018-05-09 21:18:51,377011883,90.9090909090909,951
fcrepo4_fcrepo4,Medium,master,2018-05-10 14:27:56,377303866,90.9090909090909,931
fcrepo4_fcrepo4,Medium,master,2018-05-14 21:14:21,378929324,90.9090909090909,899
fcrepo4_fcrepo4,Medium,master,2018-05-30 20:23:53,385875731,90.9090909090909,940
fcrepo4_fcrepo4,Medium,master,2018-05-31 19:14:59,386330229,90.9090909090909,1020
fcrepo4_fcrepo4,Medium,master,2018-06-12 16:32:37,391353917,90.9090909090909,890
fcrepo4_fcrepo4,Medium,master,2018-07-02 20:17:23,399294306,90.9090909090909,919
fcrepo4_fcrepo4,Medium,master,2018-07-03 13:10:20,399574601,90.9090909090909,1133
fcrepo4_fcrepo4,Medium,master,2018-07-03 13:14:54,399576387,90.9090909090909,973
fcrepo4_fcrepo4,Medium,master,2018-07-06 12:59:41,400874061,90.9090909090909,926
fcrepo4_fcrepo4,Medium,master,2018-07-06 15:05:57,400926033,90.9090909090909,893
fcrepo4_fcrepo4,Medium,master,2018-07-09 14:53:29,401798674,90.9090909090909,897
fcrepo4_fcrepo4,Medium,master,2018-07-11 02:07:06,402479747,90.9090909090909,893
fcrepo4_fcrepo4,Medium,master,2018-07-13 17:08:04,403650005,90.9090909090909,939
fcrepo4_fcrepo4,Medium,master,2018-07-19 14:46:51,405842879,90.9090909090909,924
fcrepo4_fcrepo4,Medium,master,2018-07-20 16:59:51,406337729,90.9090909090909,1008
fcrepo4_fcrepo4,Medium,master,2018-07-23 19:12:57,407297816,90.9090909090909,1029
fcrepo4_fcrepo4,Medium,master,2018-07-25 16:59:09,408153181,90.9090909090909,901
fcrepo4_fcrepo4,Medium,master,2018-08-02 16:17:07,411364333,90.9090909090909,947
fcrepo4_fcrepo4,Medium,master,2018-08-03 15:15:02,411787021,90.9090909090909,1024
fcrepo4_fcrepo4,Medium,master,2018-08-03 17:02:03,411828937,90.9090909090909,919
fcrepo4_fcrepo4,Medium,master,2018-08-06 17:50:15,412758898,90.9090909090909,878
fcrepo4_fcrepo4,Medium,master,2018-08-09 15:06:59,414106084,90.9090909090909,893
fcrepo4_fcrepo4,Medium,master,2018-08-09 17:52:56,414177483,90.9090909090909,894
fcrepo4_fcrepo4,Medium,master,2018-08-10 18:31:36,414616902,90.9090909090909,1053
fcrepo4_fcrepo4,Medium,master,2018-08-10 19:09:07,414654786,90.9090909090909,1127
fcrepo4_fcrepo4,Medium,master,2018-08-13 19:34:46,415604660,90.9090909090909,891
fcrepo4_fcrepo4,Medium,master,2018-08-13 19:37:02,415605656,90.9090909090909,940
geotools_geotools,Medium,bradh-patch-2,2018-08-13 09:50:07,415367353,84.9206349206349,1270
geotools_geotools,Medium,geot5971_wfs_axis_flip,2018-08-02 12:29:11,411259802,84.9206349206349,1398
geotools_geotools,Medium,master,2018-01-22 13:06:03,331798989,84.9206349206349,1186
geotools_geotools,Medium,master,2018-01-22 15:06:43,331852382,84.9206349206349,1136
geotools_geotools,Medium,master,2018-01-22 17:27:38,331916881,84.9206349206349,1154
geotools_geotools,Medium,master,2018-01-23 11:29:45,332253733,84.9206349206349,1167
geotools_geotools,Medium,master,2018-01-24 15:29:24,332837187,84.9206349206349,1242
geotools_geotools,Medium,master,2018-01-26 20:19:49,333892626,84.9206349206349,1157
geotools_geotools,Medium,master,2018-02-01 06:49:11,335973077,84.9206349206349,1161
geotools_geotools,Medium,master,2018-02-01 07:40:58,335984241,84.9206349206349,1210
geotools_geotools,Medium,master,2018-02-01 17:14:49,336199365,84.9206349206349,1423
geotools_geotools,Medium,master,2018-02-02 14:25:58,336576488,84.9206349206349,1246
geotools_geotools,Medium,master,2018-02-07 09:31:26,338402952,84.9206349206349,1184
geotools_geotools,Medium,master,2018-02-12 15:27:39,340535068,84.9206349206349,1353
geotools_geotools,Medium,master,2018-02-14 11:16:23,341363759,84.9206349206349,1194
geotools_geotools,Medium,master,2018-02-14 14:46:47,341465993,84.9206349206349,1256
geotools_geotools,Medium,master,2018-02-16 19:05:44,342483263,84.9206349206349,1269
geotools_geotools,High,master,2018-02-18 08:17:16,342947693,84.9206349206349,2900
geotools_geotools,Medium,master,2018-02-20 06:59:47,343702599,84.9206349206349,2301
geotools_geotools,Medium,master,2018-02-23 22:26:39,345464294,84.9206349206349,1187
geotools_geotools,Medium,master,2018-02-23 22:30:27,345465268,84.9206349206349,1172
geotools_geotools,Medium,master,2018-02-26 22:01:35,346513961,84.9206349206349,1228
geotools_geotools,Medium,master,2018-02-28 17:58:53,347390593,84.9206349206349,2470
geotools_geotools,Medium,master,2018-03-01 15:48:10,347828735,84.9206349206349,1403
geotools_geotools,Medium,master,2018-03-01 16:43:43,347857209,84.9206349206349,1504
geotools_geotools,Medium,master,2018-03-01 17:06:45,347868080,84.9206349206349,1499
geotools_geotools,Medium,master,2018-03-04 09:44:39,348873380,84.9206349206349,1232
geotools_geotools,Medium,master,2018-03-05 19:39:33,349468269,84.9206349206349,1289
geotools_geotools,Medium,master,2018-03-07 09:21:35,350223918,84.9206349206349,1195
geotools_geotools,Medium,master,2018-03-08 11:17:59,350777460,84.9206349206349,1312
geotools_geotools,Medium,master,2018-03-08 16:07:08,350890945,84.9206349206349,1272
geotools_geotools,Medium,master,2018-03-09 10:38:30,351245964,84.9206349206349,1218
geotools_geotools,Medium,master,2018-03-11 13:59:59,351978060,84.9206349206349,1189
geotools_geotools,Medium,master,2018-03-15 11:44:54,353784020,84.9206349206349,1316
geotools_geotools,Medium,master,2018-03-15 14:05:59,353841997,84.9206349206349,1215
geotools_geotools,Medium,master,2018-03-15 14:54:50,353865857,84.9206349206349,1196
geotools_geotools,Medium,master,2018-03-16 15:20:15,354367306,84.9206349206349,1235
geotools_geotools,Medium,master,2018-03-19 10:40:20,355298790,84.9206349206349,1207
geotools_geotools,Medium,master,2018-03-19 10:45:37,355300706,84.9206349206349,1224
geotools_geotools,Medium,master,2018-03-19 16:56:39,355462767,84.9206349206349,1252
geotools_geotools,Medium,master,2018-03-19 19:04:04,355519593,84.9206349206349,1196
geotools_geotools,Medium,master,2018-03-20 15:55:15,355919238,84.9206349206349,1298
geotools_geotools,Medium,master,2018-03-21 15:45:04,356416833,84.9206349206349,1548
geotools_geotools,Medium,master,2018-03-21 17:11:45,356464163,84.9206349206349,1241
geotools_geotools,Medium,master,2018-03-21 20:03:07,356541659,84.9206349206349,1275
geotools_geotools,Medium,master,2018-03-29 15:58:27,359910777,84.9206349206349,1196
geotools_geotools,Medium,master,2018-03-30 12:05:22,360244616,84.9206349206349,1179
geotools_geotools,Medium,master,2018-03-30 13:52:30,360278260,84.9206349206349,1409
geotools_geotools,Medium,master,2018-03-31 22:05:12,360727936,84.9206349206349,1210
geotools_geotools,Medium,master,2018-04-03 09:54:37,361560497,84.9206349206349,1185
geotools_geotools,Medium,master,2018-04-03 12:04:44,361606051,84.9206349206349,1557
geotools_geotools,Medium,master,2018-04-05 06:15:53,362473429,84.9206349206349,1185
geotools_geotools,Medium,master,2018-04-05 13:16:19,362622332,84.9206349206349,1207
geotools_geotools,Medium,master,2018-04-07 11:42:49,363471311,84.9206349206349,1199
geotools_geotools,Medium,master,2018-04-17 12:39:12,367633907,84.9206349206349,1378
geotools_geotools,Medium,master,2018-04-17 19:10:02,367810794,84.9206349206349,1179
geotools_geotools,Medium,master,2018-04-19 13:10:36,368640652,84.9206349206349,1183
geotools_geotools,Medium,master,2018-04-19 13:54:39,368659407,84.9206349206349,1391
geotools_geotools,Medium,master,2018-04-20 18:25:03,369255260,84.9206349206349,1259
geotools_geotools,Medium,master,2018-04-23 14:17:47,370118066,84.9206349206349,1214
geotools_geotools,Medium,master,2018-04-23 14:20:21,370119099,84.9206349206349,1400
geotools_geotools,Medium,master,2018-04-24 07:47:36,370451170,84.9206349206349,1237
geotools_geotools,Medium,master,2018-04-24 07:49:02,370451709,84.9206349206349,1201
geotools_geotools,Medium,master,2018-04-24 12:37:51,370552153,84.9206349206349,1207
geotools_geotools,Medium,master,2018-04-24 14:12:17,370591667,84.9206349206349,1248
geotools_geotools,Medium,master,2018-04-24 20:40:26,370763639,84.9206349206349,1211
geotools_geotools,Medium,master,2018-04-25 09:41:35,370977695,84.9206349206349,1201
geotools_geotools,Medium,master,2018-04-26 07:46:44,371431729,84.9206349206349,1209
geotools_geotools,Medium,master,2018-04-26 12:35:55,371537268,84.9206349206349,1352
geotools_geotools,Medium,master,2018-04-26 14:06:37,371578687,84.9206349206349,1314
geotools_geotools,Medium,master,2018-04-26 14:09:57,371580108,84.9206349206349,1604
geotools_geotools,Medium,master,2018-04-27 08:55:00,371933175,84.9206349206349,1230
geotools_geotools,Medium,master,2018-04-27 09:17:34,371940616,84.9206349206349,1403
geotools_geotools,Medium,master,2018-04-27 13:39:06,372038065,84.9206349206349,1352
geotools_geotools,Medium,master,2018-04-27 15:11:18,372080826,84.9206349206349,1218
geotools_geotools,Medium,master,2018-04-27 15:31:58,372090764,84.9206349206349,2249
geotools_geotools,Medium,master,2018-04-28 18:34:47,372486192,84.9206349206349,1419
geotools_geotools,Medium,master,2018-04-29 06:56:45,372611205,84.9206349206349,1198
geotools_geotools,Medium,master,2018-04-29 09:47:39,372637754,84.9206349206349,1546
geotools_geotools,Medium,master,2018-05-02 20:53:01,374136026,84.9206349206349,1309
geotools_geotools,Medium,master,2018-05-04 16:10:34,374958521,84.9206349206349,1348
geotools_geotools,Medium,master,2018-05-05 10:48:13,375238127,84.9206349206349,1205
geotools_geotools,Medium,master,2018-05-07 14:17:45,375916376,84.9206349206349,1273
geotools_geotools,Medium,master,2018-05-08 12:02:39,376332167,84.9206349206349,1294
geotools_geotools,Medium,master,2018-05-08 12:47:27,375915570,84.9206349206349,1276
geotools_geotools,Medium,master,2018-05-08 12:58:58,376295082,84.9206349206349,1345
